17|0	0.2	0.4	0.4	0.2	0.4	0.4	0.4	0.4	0.19999999999999996	0.2	0.2	0.6000000000000001	0.2	0.6	0.20000000000000007	0.6	0.2	0.2	0.2	0.0	0.8	0.2	0.0	0.8	0.6	0.0	0.4	0.2	0.0	0.8	0.0	0.8	0.19999999999999996	0.4	0.4	0.19999999999999996	0.2	0.2	0.6000000000000001
18|0	0.0	0.4	0.6	0.4	0.2	0.39999999999999997	0.4	0.2	0.39999999999999997	0.4	0.0	0.6	0.4	0.2	0.39999999999999997	0.0	0.4	0.6	0.4	0.0	0.6	0.6	0.2	0.2	0.6	0.4	0.0	0.4	0.4	0.19999999999999996	0.0	1.0	0.0	0.2	0.4	0.4	0.6	0.0	0.4
19|0	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.6	0.2	0.2	0.4	0.4	0.19999999999999996	0.6	0.2	0.2	0.4	0.4	0.19999999999999996	0.4	0.2	0.39999999999999997	0.4	0.2	0.39999999999999997	0.2	0.4	0.4	0.4	0.2	0.39999999999999997	0.2	0.6	0.20000000000000007	0.6	0.2	0.2	0.6	0.4	0.0
20|0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	1.0	0.0	0.0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	0.6	0.4	0.0	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.2	0.2	0.6000000000000001	0.2	0.6	0.20000000000000007	0.0	1.0	0.0	0.0	0.2	0.8	0.4	0.6	0.0
21|0	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.6	0.2	0.2	0.2	0.4	0.4	0.2	0.8	0.0	0.2	0.8	0.0	0.6	0.2	0.2
22|0	0.2	0.2	0.6000000000000001	0.2	0.0	0.8	0.2	0.0	0.8	0.4	0.0	0.6	0.4	0.2	0.39999999999999997	0.4	0.0	0.6	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.6	0.2	0.2	0.0	0.6	0.4	0.0	0.8	0.19999999999999996	0.4	0.4	0.19999999999999996	0.6	0.2	0.2
23|0	0.2	0.4	0.4	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.4	0.2	0.39999999999999997	0.4	0.4	0.19999999999999996	0.6	0.0	0.4	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.4	0.2	0.39999999999999997	0.0	0.6	0.4	0.0	0.8	0.19999999999999996	0.6	0.2	0.2	0.4	0.2	0.39999999999999997
24|0	0.4	0.4	0.19999999999999996	0.2	0.8	0.0	0.4	0.6	0.0	0.4	0.4	0.19999999999999996	0.4	0.6	0.0	0.6	0.2	0.2	0.4	0.0	0.6	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.2	0.6	0.20000000000000007	1.0	0.0	0.0	0.2	0.4	0.4
25|0	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.4	0.0	0.6	0.4	0.2	0.39999999999999997	0.4	0.0	0.6	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.6	0.2	0.2	0.0	0.4	0.6	0.0	0.8	0.19999999999999996	0.4	0.4	0.19999999999999996	0.4	0.2	0.39999999999999997
26|0	0.2	0.0	0.8	0.2	0.4	0.4	0.2	0.4	0.4	0.2	0.0	0.8	0.2	0.2	0.6000000000000001	0.2	0.0	0.8	0.2	0.0	0.8	0.4	0.2	0.39999999999999997	0.8	0.0	0.19999999999999996	0.2	0.4	0.4	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.6	0.2	0.2
27|0	0.8	0.2	-5.551115123125783e-17	1.0	0.0	0.0	1.0	0.0	0.0	0.8	0.2	-5.551115123125783e-17	1.0	0.0	0.0	0.8	0.2	-5.551115123125783e-17	0.0	1.0	0.0	0.2	0.8	0.0	0.0	0.2	0.8	0.2	0.8	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.2	0.8	0.0
28|0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	1.0	0.0	0.0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	0.6	0.4	0.0	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.2	0.2	0.6000000000000001	0.2	0.6	0.20000000000000007	0.0	1.0	0.0	0.0	0.2	0.8	0.4	0.6	0.0
29|0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	1.0	0.0	0.0	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	0.6	0.4	0.0	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.2	0.2	0.6000000000000001	0.2	0.6	0.20000000000000007	0.0	1.0	0.0	0.0	0.2	0.8	0.4	0.6	0.0
30|0	0.2	0.4	0.4	0.4	0.0	0.6	0.4	0.0	0.6	0.6	0.0	0.4	0.6	0.0	0.4	0.4	0.2	0.39999999999999997	0.0	0.6	0.4	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.2	0.6	0.20000000000000007	0.0	1.0	0.0	0.0	0.6	0.4	0.4	0.2	0.39999999999999997
31|0	0.2	0.4	0.4	0.4	0.0	0.6	0.6	0.0	0.4	0.6	0.0	0.4	0.6	0.0	0.4	0.4	0.4	0.19999999999999996	0.0	0.6	0.4	0.4	0.2	0.39999999999999997	0.4	0.4	0.19999999999999996	0.2	0.4	0.4	0.0	1.0	0.0	0.0	0.6	0.4	0.4	0.2	0.39999999999999997
32|0	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.4	0.2	0.39999999999999997	0.6	0.4	0.0	0.6	0.2	0.2	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.2	0.8	0.0	0.6	0.2	0.2	0.2	0.4	0.4
33|0	0.4	0.2	0.39999999999999997	0.4	0.4	0.19999999999999996	0.6	0.2	0.2	0.2	0.4	0.4	0.6	0.2	0.2	0.4	0.2	0.39999999999999997	0.4	0.2	0.39999999999999997	0.2	0.4	0.4	0.4	0.2	0.39999999999999997	0.2	0.4	0.4	0.2	0.8	0.0	0.6	0.2	0.2	0.4	0.4	0.19999999999999996
34|0	0.6	0.4	0.0	0.6	0.2	0.2	0.6	0.2	0.2	0.8	0.0	0.19999999999999996	0.8	0.2	-5.551115123125783e-17	0.8	0.2	-5.551115123125783e-17	0.6	0.2	0.2	0.4	0.2	0.39999999999999997	0.2	0.2	0.6000000000000001	0.4	0.2	0.39999999999999997	0.2	0.6	0.20000000000000007	0.2	0.2	0.6000000000000001	0.0	0.6	0.4
35|0	0.4	0.6	0.0	0.4	0.6	0.0	0.8	0.2	-5.551115123125783e-17	0.6	0.4	0.0	0.8	0.2	-5.551115123125783e-17	0.4	0.6	0.0	0.6	0.2	0.2	0.6	0.0	0.4	0.0	0.6	0.4	0.6	0.0	0.4	0.4	0.6	0.0	0.6	0.2	0.2	0.2	0.4	0.4
36|0	0.4	0.4	0.19999999999999996	0.6	0.4	0.0	0.8	0.2	-5.551115123125783e-17	0.6	0.2	0.2	0.8	0.2	-5.551115123125783e-17	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.4	0.4	0.19999999999999996	0.2	0.4	0.4	0.4	0.4	0.19999999999999996	0.2	0.8	0.0	0.2	0.4	0.4	0.2	0.4	0.4
37|0	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.2	0.2	0.6000000000000001	0.4	0.0	0.6	0.4	0.2	0.39999999999999997	0.4	0.0	0.6	0.2	0.2	0.6000000000000001	0.2	0.4	0.4	0.6	0.2	0.2	0.0	0.6	0.4	0.0	0.8	0.19999999999999996	0.2	0.6	0.20000000000000007	0.6	0.2	0.2
38|0	0.4	0.0	0.6	0.4	0.0	0.6	0.6	0.0	0.4	0.4	0.0	0.6	0.4	0.0	0.6	0.4	0.2	0.39999999999999997	0.4	0.0	0.6	0.0	0.6	0.4	0.6	0.0	0.4	0.0	0.6	0.4	0.0	0.8	0.19999999999999996	0.4	0.6	0.0	0.6	0.4	0.0
39|0	0.0	0.16666666666666666	0.8333333333333334	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.0	0.8333333333333334	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.0	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.8333333333333334	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.8333333333333334	0.16666666666666666	-2.7755575615628914e-17	0.16666666666666666	0.8333333333333334	0.0	0.0	1.0	0.0	0.3333333333333333	0.6666666666666666	1.1102230246251565e-16	0.8333333333333334	0.0	0.16666666666666663
40|0	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.5	0.0	0.5	0.6666666666666666	0.0	0.33333333333333337	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.5	0.0	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.16666666666666666	0.5	0.33333333333333337	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.5	0.33333333333333337	0.0	0.8333333333333334	0.16666666666666663	0.3333333333333333	0.5	0.16666666666666674	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
41|0	0.3333333333333333	0.5	0.16666666666666674	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.6666666666666666	0.0	0.33333333333333337	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.6666666666666666	0.16666666666666666	0.1666666666666667	0.16666666666666666	0.5	0.33333333333333337	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.8333333333333334	0.0	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.3333333333333333	0.5
42|0	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.6666666666666666	0.0	0.33333333333333337	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.16666666666666666	0.5	0.33333333333333337	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.5	0.3333333333333333	0.16666666666666669	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	1.0	0.0	0.3333333333333333	0.5	0.16666666666666674	0.8333333333333334	0.16666666666666666	-2.7755575615628914e-17
43|0	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.6666666666666666	0.0	0.33333333333333337	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.0	0.6666666666666667	0.16666666666666666	0.5	0.33333333333333337	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.5	0.33333333333333337	0.0	0.8333333333333334	0.16666666666666663	0.5	0.5	0.0	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
44|0	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.16666666666666666	0.3333333333333333	0.5	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.0	0.6666666666666667	0.3333333333333333	0.5	0.16666666666666674	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.0	0.6666666666666667	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.6666666666666666	0.0	0.33333333333333337	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.5	0.3333333333333333	0.16666666666666669	0.3333333333333333	0.3333333333333333	0.3333333333333334
45|0	0.16666666666666666	0.3333333333333333	0.5	0.16666666666666666	0.5	0.33333333333333337	0.3333333333333333	0.5	0.16666666666666674	0.16666666666666666	0.16666666666666666	0.6666666666666667	0.16666666666666666	0.6666666666666666	0.16666666666666674	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.0	0.8333333333333334	0.16666666666666666	0.0	0.8333333333333334	0.6666666666666666	0.0	0.33333333333333337	0.16666666666666666	0.0	0.8333333333333334	0.0	0.8333333333333334	0.16666666666666663	0.5	0.3333333333333333	0.16666666666666669	0.16666666666666666	0.16666666666666666	0.6666666666666667
46|0	0.5	0.3333333333333333	0.16666666666666669	0.6666666666666666	0.16666666666666666	0.1666666666666667	1.0	0.0	0.0	0.5	0.3333333333333333	0.16666666666666669	0.8333333333333334	0.0	0.16666666666666663	0.5	0.5	0.0	0.5	0.3333333333333333	0.16666666666666669	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.3333333333333333	0.5	0.5	0.16666666666666666	0.33333333333333337	0.16666666666666666	0.5	0.33333333333333337	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.5	0.16666666666666674
47|0	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.5	0.16666666666666666	0.33333333333333337	0.8333333333333334	0.0	0.16666666666666663	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.5	0.16666666666666666	0.33333333333333337	0.3333333333333333	0.5	0.16666666666666674	0.3333333333333333	0.16666666666666666	0.5000000000000001	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.3333333333333333	0.3333333333333333	0.3333333333333334	0.0	0.8333333333333334	0.16666666666666663	0.5	0.3333333333333333	0.16666666666666669	0.6666666666666666	0.3333333333333333	5.551115123125783e-17
48|0	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.42857142857142855	0.0	0.5714285714285714	0.42857142857142855	0.0	0.5714285714285714	0.5714285714285714	0.0	0.4285714285714286	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.0	1.0	0.0	0.0	0.5714285714285714	0.4285714285714286	0.2857142857142857	0.14285714285714285	0.5714285714285714
49|0	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.42857142857142855	0.0	0.5714285714285714	0.5714285714285714	0.0	0.4285714285714286	0.5714285714285714	0.0	0.4285714285714286	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.0	1.0	0.0	0.0	0.5714285714285714	0.4285714285714286	0.2857142857142857	0.14285714285714285	0.5714285714285714
50|0	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.42857142857142855	0.0	0.5714285714285714	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.0	0.7142857142857143	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.5714285714285714	0.2857142857142857	0.1428571428571429
51|0	0.0	0.2857142857142857	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.2857142857142857	0.0	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.14285714285714285	0.2857142857142857	0.5714285714285715	0.0	0.2857142857142857	0.7142857142857143	0.0	0.14285714285714285	0.8571428571428572	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.7142857142857143	0.2857142857142857	0.0	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.0	1.0	0.0	0.2857142857142857	0.7142857142857143	0.0	0.8571428571428571	0.0	0.1428571428571429
52|0	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.0	0.8571428571428571	0.1428571428571429	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.5714285714285714	0.2857142857142857	0.1428571428571429
53|0	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.14285714285714285	0.2857142857142857	0.5714285714285715	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.0	0.8571428571428571	0.1428571428571429	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.42857142857142855	0.2857142857142857	0.2857142857142857
54|0	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.2857142857142857	0.0	0.7142857142857143	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.14285714285714285	0.14285714285714285	0.7142857142857144	0.2857142857142857	0.5714285714285714	0.1428571428571429	0.7142857142857143	0.14285714285714285	0.14285714285714285	0.14285714285714285	0.7142857142857143	0.1428571428571429	0.14285714285714285	0.8571428571428571	1.1102230246251565e-16	0.42857142857142855	0.5714285714285714	0.0	0.7142857142857143	0.14285714285714285	0.14285714285714285
55|0	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.5714285714285714	0.0	0.4285714285714286	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.14285714285714285	0.8571428571428571	1.1102230246251565e-16	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.2857142857142857	0.2857142857142857	0.4285714285714286
56|0	0.14285714285714285	0.5714285714285714	0.2857142857142858	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.5714285714285714	0.0	0.4285714285714286	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.14285714285714285	0.42857142857142855	0.42857142857142866	0.5714285714285714	0.14285714285714285	0.28571428571428575	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.0	1.0	0.0	0.0	0.5714285714285714	0.4285714285714286	0.2857142857142857	0.14285714285714285	0.5714285714285714
57|0	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.7142857142857143	0.0	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.4285714285714286	0.42857142857142855	0.14285714285714285	0.42857142857142855	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.2857142857142857	0.14285714285714285	0.5714285714285714	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.42857142857142855	0.2857142857142857	0.2857142857142857	0.2857142857142857	0.42857142857142855	0.28571428571428575	0.0	0.8571428571428571	0.1428571428571429	0.42857142857142855	0.42857142857142855	0.14285714285714285	0.7142857142857143	0.2857142857142857	0.0
